table;var;format;description;nomenclature
T_RIPaa_nnFH;FAC_TOT;num;Montant total facturé TTC;-
T_RIPaa_nnFH;UCD_UCD_COD;char;Code UCD (0 à gauche);-
T_RIPaa_nnFI;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFI;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFI;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFI;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFI;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFI;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFI;ENT_MOI;char;Mois de la date de début de séjour;-
T_RIPaa_nnFI;ENT_ANN;char;Année de la date de début de séjour;-
T_RIPaa_nnFI;SOR_MOI;char;Mois de la date de fin de séjour;-
T_RIPaa_nnFI;SOR_ANN;char;Année de la date de fin de séjour;-
T_RIPaa_nnFI;SEJ_DUR;num;Durée (Date de fin de séjour-date de début de séjour);-
T_RIPaa_nnFI;SEJ_FIN;char;Nature d'interruption ou de fin de séjour;-
T_RIPaa_nnFI;ETB_NUM;char;Etablissement de transfert ou de retour ou lieu d'exécution de l'acte;-
T_RIPaa_nnFL;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFL;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFL;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFL;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFL;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFL;PSH_MDT;char;Mode de traitement;-
T_RIPaa_nnFL;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_RIPaa_nnFL;ANN_MOI;char;Mois et année;-
T_RIPaa_nnFL;DEL_DAT_ENT;num;délai par rapport à la date d'entrée;-
T_RIPaa_nnFL;ACT_NBR;num;Quantité acte;-
T_RIPaa_nnFL;NABM_COD;char;Code acte;-
T_RIPaa_nnFM;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFM;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFM;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFM;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFM;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFM;ACT_DAT_COMP;char;Compatible avec la date de l'acte;-
T_RIPaa_nnFM;ACT_MOI;char;Mois de la date de l'acte;-
T_RIPaa_nnFM;ACT_ANN;char;Année de la date de l'acte;-
T_RIPaa_nnFM;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFM;PSH_MDT;char;Mode de traitement;-
T_RIPaa_nnFM;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_RIPaa_nnFM;CCAM_COD;char;Code CCAM;-
T_RIPaa_nnFM;DOC_ACT;char;Extension documentaire;-
T_RIPaa_nnFM;ACV_ACT;char;Activité;-
T_RIPaa_nnFM;PHA_ACT;char;Phase;-
T_RIPaa_nnFM;MOD_ACT1;char;Modificateur 1;-
T_RIPaa_nnFM;MOD_ACT2;char;Modificateur 2;-
T_RIPaa_nnFM;MOD_ACT3;char;Modificateur 3;-
T_RIPaa_nnFM;MOD_ACT4;char;Modificateur 4;-
T_RIPaa_nnFM;ANP_ACT;char;Association non prévue;-
T_RIPaa_nnFM;REM_EXP_ACT;char;Code remb exceptionnel;-
T_RIPaa_nnFM;DENT_NUM_1;char;N° dent 1;-
T_RIPaa_nnFM;DENT_NUM_2;char;N° dent 2;-
T_RIPaa_nnFM;DENT_NUM_3;char;N° dent 3;-
T_RIPaa_nnFM;DENT_NUM_4;char;N° dent 4;-
T_RIPaa_nnFM;DENT_NUM_5;char;N° dent 5;-
T_RIPaa_nnFM;DENT_NUM_6;char;N° dent 6;-
T_RIPaa_nnFM;DENT_NUM_7;char;N° dent 7;-
T_RIPaa_nnFM;DENT_NUM_8;char;N° dent 8;-
T_RIPaa_nnFM;DENT_NUM_9;char;N° dent 9;-
T_RIPaa_nnFM;DENT_NUM_10;char;N° dent 10;-
T_RIPaa_nnFM;DENT_NUM_11;char;N° dent 11;-
T_RIPaa_nnFM;DENT_NUM_12;char;N° dent 12;-
T_RIPaa_nnFM;DENT_NUM_13;char;N° dent 13;-
T_RIPaa_nnFM;DENT_NUM_14;char;N° dent 14;-
T_RIPaa_nnFM;DENT_NUM_15;char;N° dent 15;-
T_RIPaa_nnFM;DENT_NUM_16;char;N° dent 16;-
T_RIPaa_nnFP;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFP;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFP;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFP;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFP;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFP;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFP;ENT_MOI;char;Mois de la date de début de séjour;-
T_RIPaa_nnFP;ENT_ANN;char;Année de la date de début de séjour;-
T_RIPaa_nnFP;LPP_COD;char;Code référence LPP;-
T_RIPaa_nnFP;LPP_QUA;num;Quantité;-
T_RIPaa_nnFP;LPP_PU_DEV;num;Tarif référence LPP/ Prix Unitaire sur devis;-
T_RIPaa_nnFP;FAC_MNT;num;Montant total facturé;-
T_RIPaa_nnFP;LPP_PRI_UNI;num;Prix d'achat unitaire;-
T_RIPaa_nnFP;MNT_UNI_ECA;num;Montant unitaire de l'écart indemnisable;-
T_RIPaa_nnFP;TOT_MNT_ECA;num;Montant total de l'écart indemnisable;-
T_RIPaa_nnFP;TIP_PRS_IDE;num;Code référence LPP (format numérique);-
T_RIPaa_nnCCAM;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnCCAM;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnCCAM;IPP_IRR_CRY;char;Cryptage irreversible de l'IPP;-
T_RIPaa_nnCCAM;SEJ_IDT;char;Identifiant de séjour;-
T_RIPaa_nnCCAM;RIP_NUM;char;N° séquentiel de séjour;-
T_RIPaa_nnCCAM;ENT_DAT_DEL;num;Délai depuis l'entrée de la séquence;-
T_RIPaa_nnCCAM;CDC_ACT;char;Code CCAM;-
T_RIPaa_nnCCAM;EXT_PMSI;char;Extension PMSI;-
T_RIPaa_nnCCAM;PHA_ACT;char;Code de la phase;-
T_RIPaa_nnCCAM;ACV_ACT;char;Code de l'activité;-
T_RIPaa_nnCCAM;DOC_ACT;char;Extension documentaire;-
T_RIPaa_nnCCAM;NBR_EXE_ACT;num;Nombre de réalisations;-
T_RIPaa_nnISOCONT;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnISOCONT;FOR_NUM;char;N° de format;-
T_RIPaa_nnISOCONT;ANN;char;Année période de transmission;-
T_RIPaa_nnISOCONT;MOI;char;Mois période de transmission;-
T_RIPaa_nnISOCONT;ANN_DEB;char;Année début de mesure;-
T_RIPaa_nnISOCONT;MOI_DEB;char;Mois début de mesure;-
T_RIPaa_nnISOCONT;ANN_FIN;char;Année fin de mesure;-
T_RIPaa_nnISOCONT;MOI_FIN;char;Mois fin de mesure;-
T_RIPaa_nnISOCONT;RIP_NUM;char;N° séquentiel de séjour du RPSA;-
T_RIPaa_nnISOCONT;SEQ_SEQ_NUM;char;N° sequentiel de séquence ;-
T_RIPaa_nnISOCONT;TYP_ISO_CONT;char;Type de contention/isolement;-
T_RIPaa_nnISOCONT;MES_ORD_NUM;char;N° séquentiel de la mesure;-
T_RIPaa_nnISOCONT;MES_REP_TPS;num;Identifiant de la mesure;-
T_RIPaa_nnISOCONT;MES_INDIC;char;Indicateur de mesure ;-
T_RIPaa_nnISOCONT;MES_DUREE;num;Durée de la mesure;-
